sequence,frame,pred_index,gt_person,full_pred_neutral_mpjpe_mm,full_pred_neutral_pve_mm,full_pred_neutral_pa_mpjpe_mm,full_pred_neutral_pa_pve_mm,full_pred_neutral_metric_mpjpe_mm,full_pred_neutral_metric_pve_mm,full_pred_neutral_root_error_mm,pred_pose_gt_beta_mpjpe_mm,pred_pose_gt_beta_pve_mm,pred_pose_gt_beta_pa_mpjpe_mm,pred_pose_gt_beta_pa_pve_mm,pred_pose_gt_beta_metric_mpjpe_mm,pred_pose_gt_beta_metric_pve_mm,pred_pose_gt_beta_root_error_mm,gt_pose_pred_beta_mpjpe_mm,gt_pose_pred_beta_pve_mm,gt_pose_pred_beta_pa_mpjpe_mm,gt_pose_pred_beta_pa_pve_mm,gt_pose_pred_beta_metric_mpjpe_mm,gt_pose_pred_beta_metric_pve_mm,gt_pose_pred_beta_root_error_mm,gt_pose_gt_beta_neutral_mpjpe_mm,gt_pose_gt_beta_neutral_pve_mm,gt_pose_gt_beta_neutral_pa_mpjpe_mm,gt_pose_gt_beta_neutral_pa_pve_mm,gt_pose_gt_beta_neutral_metric_mpjpe_mm,gt_pose_gt_beta_neutral_metric_pve_mm,gt_pose_gt_beta_neutral_root_error_mm
downtown_arguing_00,54,1,1,40.729251861572266,43.3056640625,20.835205078125,23.72345733642578,3719.414794921875,3714.237060546875,3734.897705078125,43.45449447631836,44.74705123901367,18.90972137451172,22.95461654663086,3720.307861328125,3716.13427734375,3735.01904296875,25.49797821044922,24.888355255126953,13.692511558532715,9.6298828125,3717.1455078125,3716.94189453125,3732.2607421875,31.617656707763672,27.726913452148438,15.802416801452637,12.599772453308105,3717.517822265625,3718.42431640625,3732.354248046875
downtown_arguing_00,55,0,0,35.03593063354492,43.447288513183594,20.70282745361328,28.24073600769043,3984.09326171875,3984.830078125,3960.861328125,61.091148376464844,72.15048217773438,20.031688690185547,27.067346572875977,3982.31298828125,3978.26318359375,3962.08740234375,24.666946411132812,23.54677391052246,16.105093002319336,13.533856391906738,3957.742431640625,3957.35595703125,3962.5625,55.470062255859375,60.83916091918945,15.389256477355957,12.70622444152832,3958.179931640625,3953.35400390625,3963.5166015625
downtown_arguing_00,55,1,1,41.859397888183594,43.21671676635742,21.868030548095703,24.038616180419922,3709.9150390625,3704.452880859375,3720.806884765625,44.2275390625,44.647216796875,19.47454833984375,23.009286880493164,3710.935302734375,3706.633544921875,3721.059326171875,25.29279899597168,24.812761306762695,13.811687469482422,9.841580390930176,3703.348876953125,3702.991455078125,3718.608154296875,31.67873191833496,27.866981506347656,15.720244407653809,12.598787307739258,3703.702880859375,3704.657958984375,3718.849609375
downtown_arguing_00,56,0,0,36.590396881103516,44.41173553466797,21.268827438354492,28.338436126708984,3987.59912109375,3987.9912109375,3961.296142578125,61.929779052734375,72.43592071533203,20.554121017456055,27.24964141845703,3985.621826171875,3981.1669921875,3962.65869140625,24.53985023498535,23.393301010131836,16.096569061279297,13.491751670837402,3958.583251953125,3958.21142578125,3963.36279296875,55.449195861816406,60.80670928955078,15.392223358154297,12.68904972076416,3959.0673828125,3954.1796875,3964.40869140625
downtown_arguing_00,56,1,1,37.17060470581055,37.48961639404297,20.541942596435547,22.106632232666016,3697.484619140625,3693.47705078125,3705.94482421875,40.37787628173828,39.56800842285156,18.34679412841797,21.543642044067383,3698.4736328125,3695.842041015625,3706.288818359375,24.974775314331055,24.542268753051758,13.933616638183594,10.041077613830566,3688.90869140625,3688.3916015625,3704.2861328125,31.66395378112793,27.894018173217773,15.661297798156738,12.584104537963867,3689.28857421875,3690.288818359375,3704.63818359375
downtown_arguing_00,57,0,0,39.12721252441406,46.29629898071289,22.370433807373047,29.366432189941406,3991.22607421875,3990.093017578125,3961.567138671875,63.169227600097656,72.98433685302734,21.20339012145996,27.94921875,3989.341796875,3983.54345703125,3963.146240234375,25.10401153564453,23.93745231628418,16.113332748413086,13.435276985168457,3959.069091796875,3958.552490234375,3963.819091796875,55.42719268798828,60.76919174194336,15.36665153503418,12.684403419494629,3959.914306640625,3954.958251953125,3965.045166015625
downtown_arguing_00,57,1,1,35.84489440917969,35.90185546875,19.671009063720703,21.835800170898438,3685.330078125,3681.438232421875,3692.04736328125,40.3223876953125,39.0097770690918,17.656618118286133,21.339298248291016,3686.167236328125,3683.789794921875,3692.414794921875,24.63172149658203,24.18035125732422,14.086941719055176,10.218613624572754,3674.88720703125,3674.208251953125,3690.2509765625,31.716405868530273,27.96880340576172,15.705704689025879,12.616578102111816,3675.07421875,3676.09765625,3690.598388671875
downtown_arguing_00,58,0,0,39.444427490234375,46.655303955078125,22.431476593017578,28.968629837036133,3993.03857421875,3992.611328125,3962.178955078125,62.907569885253906,72.56208038330078,21.377925872802734,27.648801803588867,3991.165771484375,3985.968505859375,3963.943359375,24.97325897216797,23.761878967285156,16.125381469726562,13.465641975402832,3960.4931640625,3959.991455078125,3964.95654296875,55.399845123291016,60.731658935546875,15.330853462219238,12.678804397583008,3961.46337890625,3956.483642578125,3966.309814453125
downtown_arguing_00,58,1,1,36.38275909423828,35.46110153198242,19.98519515991211,21.74434471130371,3675.585693359375,3671.07275390625,3680.0439453125,41.53147506713867,39.73107147216797,18.292200088500977,21.641111373901367,3676.4091796875,3673.5576171875,3680.43994140625,24.474201202392578,24.002304077148438,14.257630348205566,10.3634033203125,3662.548095703125,3661.7333984375,3677.74072265625,31.782955169677734,28.033851623535156,15.779679298400879,12.632048606872559,3662.53466796875,3663.59521484375,3678.114990234375
downtown_arguing_00,59,0,0,40.12548828125,46.90227127075195,22.509273529052734,27.90690803527832,3994.38037109375,3994.44091796875,3962.800537109375,62.54087448120117,71.83136749267578,21.53145408630371,26.811134338378906,3992.796630859375,3988.083740234375,3964.753662109375,25.27123260498047,24.03622817993164,16.145753860473633,13.461653709411621,3961.773681640625,3961.171630859375,3965.982421875,55.379310607910156,60.72350311279297,15.306681632995605,12.692898750305176,3963.03515625,3958.000732421875,3967.471923828125
downtown_arguing_00,59,1,1,36.60871887207031,35.45952224731445,20.42608070373535,22.1224422454834,3663.617919921875,3658.80712890625,3668.06982421875,41.63319778442383,39.16645812988281,18.163484573364258,21.46916389465332,3664.393798828125,3661.224365234375,3668.48193359375,24.77248764038086,24.33277130126953,14.272473335266113,10.338907241821289,3651.488037109375,3650.770263671875,3666.4248046875,31.779327392578125,28.01694679260254,15.814315795898438,12.615240097045898,3651.431640625,3652.5302734375,3666.9013671875
downtown_arguing_00,60,0,0,39.347076416015625,46.7245979309082,22.70978355407715,28.762502670288086,3993.712890625,3994.0888671875,3963.572021484375,62.197200775146484,72.05357360839844,21.77353286743164,27.692352294921875,3992.2490234375,3987.82177734375,3965.470703125,25.20035743713379,23.99845314025879,16.1699161529541,13.544748306274414,3962.87060546875,3962.24951171875,3966.65283203125,55.331092834472656,60.69501495361328,15.272062301635742,12.670722007751465,3964.120361328125,3959.07373046875,3968.094482421875
downtown_arguing_00,60,1,1,35.97441482543945,34.62458801269531,20.888254165649414,22.238340377807617,3654.54638671875,3649.6669921875,3657.388671875,41.20081329345703,38.95299530029297,19.366714477539062,22.4348201751709,3655.1025390625,3651.826171875,3657.715087890625,24.671655654907227,24.18798828125,14.138258934020996,10.131966590881348,3641.757568359375,3641.14111328125,3656.257080078125,31.721942901611328,27.950862884521484,15.817659378051758,12.605607032775879,3641.431884765625,3642.576416015625,3656.69921875
downtown_arguing_00,61,0,0,38.57769775390625,46.85300064086914,22.287412643432617,28.437910079956055,3992.434326171875,3993.373291015625,3964.06298828125,61.90171813964844,72.07466125488281,21.370691299438477,27.492006301879883,3991.0068359375,3987.0595703125,3965.954833984375,24.855602264404297,23.683574676513672,16.17844009399414,13.636338233947754,3964.581298828125,3963.98583984375,3967.849853515625,55.304786682128906,60.699466705322266,15.229290008544922,12.619733810424805,3965.718017578125,3960.6630859375,3969.20458984375
downtown_arguing_00,61,1,1,35.097625732421875,34.12665557861328,21.542285919189453,22.378864288330078,3643.92236328125,3639.5615234375,3647.213623046875,40.739139556884766,38.59855270385742,19.94961929321289,22.598285675048828,3644.142822265625,3641.37060546875,3647.486572265625,24.584915161132812,24.059864044189453,14.057563781738281,10.000496864318848,3632.34912109375,3631.81884765625,3646.437744140625,31.706470489501953,27.93947410583496,15.883773803710938,12.680084228515625,3631.780517578125,3632.973388671875,3646.839111328125
downtown_arguing_00,62,0,0,37.62618637084961,45.23222732543945,21.986835479736328,27.42280387878418,3992.6650390625,3993.23291015625,3965.830078125,60.722511291503906,70.5836181640625,21.012847900390625,26.542518615722656,3991.46142578125,3987.13671875,3967.69482421875,24.641504287719727,23.495439529418945,16.196592330932617,13.720643043518066,3966.117919921875,3965.5234375,3968.979736328125,55.30438995361328,60.7568473815918,15.22793960571289,12.616776466369629,3967.385986328125,3962.29638671875,3970.330322265625
downtown_arguing_00,62,1,1,36.44849395751953,35.31513595581055,22.759984970092773,22.5924015045166,3635.0830078125,3630.576904296875,3637.416748046875,42.01951599121094,39.520870208740234,20.44923973083496,22.420717239379883,3634.924560546875,3632.01025390625,3637.53662109375,24.27493667602539,23.66084098815918,13.997210502624512,9.90461254119873,3622.97900390625,3622.52392578125,3636.60009765625,31.72211265563965,27.964292526245117,15.956331253051758,12.735556602478027,3621.981689453125,3623.235107421875,3636.863037109375
downtown_arguing_00,63,0,0,36.957279205322266,45.659271240234375,21.82144546508789,27.672590255737305,3992.612548828125,3993.748291015625,3966.992431640625,60.57133483886719,71.08121490478516,20.66852378845215,26.605270385742188,3991.525634765625,3987.702880859375,3968.819091796875,24.260793685913086,23.141695022583008,16.253293991088867,13.882137298583984,3967.863037109375,3967.343505859375,3970.389404296875,55.35986328125,60.8646125793457,15.2296781539917,12.609621047973633,3969.157958984375,3964.137451171875,3971.67041015625
downtown_arguing_00,63,1,1,37.59954071044922,36.12862014770508,23.364051818847656,23.227514266967773,3624.274658203125,3619.427734375,3628.299072265625,42.76367950439453,39.90901184082031,20.540376663208008,22.52968406677246,3624.15869140625,3620.86279296875,3628.5390625,24.56032943725586,23.95329475402832,14.011274337768555,9.926353454589844,3613.78369140625,3613.46337890625,3627.090576171875,31.734060287475586,27.968442916870117,15.980757713317871,12.737879753112793,3612.80029296875,3614.135009765625,3627.468994140625
downtown_arguing_00,64,0,0,38.02973175048828,46.91804885864258,22.312902450561523,28.304271697998047,3996.368408203125,3997.927734375,3969.498291015625,61.49156188964844,72.44678497314453,21.12088966369629,27.02886390686035,3995.346435546875,3991.964111328125,3971.2548828125,24.197656631469727,23.11566162109375,16.286985397338867,13.988073348999023,3970.04833984375,3969.5556640625,3972.264892578125,55.369388580322266,60.90638732910156,15.214152336120605,12.573128700256348,3971.520263671875,3966.5908203125,3973.487060546875
downtown_arguing_00,64,1,1,38.99558639526367,37.966182708740234,24.68661880493164,24.063941955566406,3615.540283203125,3609.792724609375,3621.953857421875,44.555763244628906,42.305076599121094,21.565011978149414,23.0552978515625,3614.489990234375,3610.44970703125,3621.81396484375,23.241798400878906,22.42930030822754,13.876471519470215,9.750202178955078,3606.8134765625,3606.3876953125,3619.344970703125,31.70425796508789,27.92952537536621,15.972127914428711,12.715810775756836,3604.893798828125,3606.302978515625,3619.25537109375
downtown_arguing_00,65,0,0,39.41956329345703,49.17506790161133,22.385562896728516,28.288005828857422,3997.497314453125,4000.176025390625,3970.68603515625,62.548583984375,73.72638702392578,21.01202392578125,26.904279708862305,3996.94384765625,3994.593017578125,3972.680908203125,24.083375930786133,22.999353408813477,16.27780532836914,13.934447288513184,3972.8525390625,3972.413330078125,3974.950927734375,55.38910675048828,60.959716796875,15.190601348876953,12.529143333435059,3974.82470703125,3970.0029296875,3976.2421875
downtown_arguing_00,65,1,1,41.133785247802734,41.126731872558594,25.130962371826172,25.669960021972656,3607.42529296875,3599.9931640625,3615.300537109375,46.281524658203125,44.872283935546875,21.56363868713379,23.67009162902832,3606.62060546875,3600.790283203125,3615.3251953125,23.62924575805664,22.85881996154785,13.853667259216309,9.76561450958252,3600.047607421875,3599.7802734375,3612.221923828125,31.645353317260742,27.867185592651367,15.937475204467773,12.701116561889648,3598.30859375,3599.786865234375,3612.3095703125
downtown_arguing_00,66,0,0,39.43502426147461,49.78267288208008,22.963926315307617,29.74728012084961,3999.52783203125,4002.835205078125,3974.623046875,62.694480895996094,74.29405212402344,21.651676177978516,28.211688995361328,3998.672119140625,3996.86865234375,3976.2421875,23.550003051757812,22.606441497802734,16.396652221679688,14.353362083435059,3977.639892578125,3977.299072265625,3979.045166015625,55.45298767089844,61.05854034423828,15.180486679077148,12.507803916931152,3979.072021484375,3974.318359375,3979.958740234375
downtown_arguing_00,66,1,1,40.97309494018555,40.319461822509766,26.190391540527344,28.00994873046875,3601.86572265625,3595.455078125,3608.36181640625,45.82279586791992,44.032649993896484,21.97623634338379,25.329486846923828,3601.350341796875,3596.59716796875,3608.602783203125,23.89923858642578,23.1994571685791,13.898855209350586,9.8397216796875,3594.472900390625,3594.23828125,3606.228515625,31.525455474853516,27.728713989257812,15.888195037841797,12.668109893798828,3593.023681640625,3594.589111328125,3606.614013671875
downtown_arguing_00,67,0,0,40.36394119262695,50.46621322631836,22.963483810424805,29.959793090820312,4004.703125,4008.076171875,3978.938232421875,63.397361755371094,74.75362396240234,21.608163833618164,28.307737350463867,4003.94287109375,4002.230712890625,3980.589599609375,23.405590057373047,22.4947509765625,16.444910049438477,14.428247451782227,3982.84814453125,3982.54833984375,3984.009033203125,55.5380744934082,61.19609069824219,15.189446449279785,12.503630638122559,3984.489501953125,3979.81689453125,3984.89013671875
downtown_arguing_00,67,1,1,39.75409698486328,38.76320266723633,26.23613739013672,28.28731346130371,3597.51953125,3591.322509765625,3602.804931640625,44.8670768737793,42.87279510498047,22.115392684936523,25.83489227294922,3596.818359375,3592.28369140625,3603.01611328125,23.741840362548828,23.033817291259766,13.837031364440918,9.813751220703125,3590.681884765625,3590.5400390625,3601.846923828125,31.4046630859375,27.601789474487305,15.836406707763672,12.660158157348633,3589.09375,3590.747314453125,3602.260009765625
downtown_arguing_00,68,0,0,41.433631896972656,50.56198501586914,23.112102508544922,28.74243927001953,4012.705810546875,4015.66845703125,3985.19091796875,63.3511848449707,73.96687316894531,21.753416061401367,27.165081024169922,4011.8818359375,4009.980224609375,3986.777587890625,23.823808670043945,22.89571189880371,16.505510330200195,14.487930297851562,3989.3642578125,3988.9775390625,3990.19873046875,55.626312255859375,61.33401870727539,15.182530403137207,12.483217239379883,3991.068603515625,3986.468505859375,3991.01513671875
downtown_arguing_00,68,1,1,38.55087661743164,36.44158935546875,25.75537109375,27.24159049987793,3596.98193359375,3591.78955078125,3598.4423828125,43.508609771728516,40.43764877319336,21.95876121520996,25.0506534576416,3596.207275390625,3592.619384765625,3598.658203125,23.73512077331543,23.028188705444336,13.783964157104492,9.808089256286621,3587.636474609375,3587.669677734375,3598.233154296875,31.285926818847656,27.48088264465332,15.78887939453125,12.659392356872559,3585.932373046875,3587.693603515625,3598.692626953125
downtown_arguing_00,69,0,0,41.82410430908203,52.127281188964844,23.496244430541992,30.573562622070312,4018.056396484375,4021.400390625,3992.216064453125,64.01856994628906,75.50240325927734,22.217082977294922,29.009233474731445,4017.400146484375,4015.921630859375,3993.784423828125,23.692731857299805,22.787168502807617,16.496849060058594,14.516002655029297,3997.367919921875,3997.009765625,3997.90380859375,55.708072662353516,61.44561004638672,15.140976905822754,12.42332935333252,3999.089111328125,3994.591796875,3998.6484375
downtown_arguing_00,69,1,1,37.48812484741211,35.20673751831055,24.52678108215332,26.114274978637695,3595.2783203125,3590.051025390625,3595.447021484375,42.64108657836914,39.41794967651367,21.387617111206055,24.54969596862793,3594.596435546875,3590.94482421875,3595.79541015625,23.905126571655273,23.276538848876953,13.812171936035156,9.904963493347168,3585.4658203125,3585.570068359375,3595.640625,31.206905364990234,27.432682037353516,15.737602233886719,12.674179077148438,3583.812744140625,3585.622314453125,3596.26416015625
downtown_arguing_00,70,0,0,43.43271255493164,54.412071228027344,24.54949951171875,31.903568267822266,4023.934326171875,4028.603515625,4000.785400390625,65.19587707519531,77.158447265625,23.280574798583984,30.20960807800293,4023.444091796875,4023.307861328125,4002.230224609375,23.8494930267334,22.996416091918945,16.502540588378906,14.551485061645508,4006.46484375,4006.072998046875,4006.682861328125,55.765113830566406,61.5430908203125,15.09447956085205,12.35271167755127,4008.09619140625,4003.697509765625,4007.316650390625
downtown_arguing_00,70,1,1,36.22041320800781,33.914127349853516,23.552915573120117,24.47201919555664,3594.633056640625,3590.57958984375,3593.132568359375,41.28825378417969,37.89174270629883,20.84284782409668,23.69145965576172,3594.162353515625,3591.5654296875,3593.723876953125,24.578031539916992,24.063196182250977,13.794241905212402,9.977707862854004,3584.111328125,3584.4072265625,3593.897705078125,31.10920524597168,27.35329246520996,15.635910987854004,12.65268325805664,3582.68603515625,3584.52685546875,3594.799072265625
downtown_arguing_00,71,0,0,44.492794036865234,55.97583770751953,26.015512466430664,33.30898666381836,4035.49951171875,4040.72900390625,4010.609130859375,66.40264892578125,78.9931869506836,24.804710388183594,31.634784698486328,4035.041748046875,4035.575927734375,4012.119873046875,24.02012062072754,23.11964988708496,16.474172592163086,14.40762710571289,4015.937744140625,4015.52783203125,4016.1083984375,55.82100296020508,61.64268112182617,15.066643714904785,12.308788299560547,4017.8251953125,4013.56982421875,4016.811279296875
downtown_arguing_00,71,1,1,35.87535858154297,32.44487380981445,24.134864807128906,24.16685676574707,3597.20751953125,3593.109375,3592.75,41.10501480102539,37.076454162597656,21.936443328857422,24.176898956298828,3596.5615234375,3593.946044921875,3593.285888671875,24.20909309387207,23.69426727294922,13.714385986328125,9.951766967773438,3585.277099609375,3585.5791015625,3594.38134765625,30.98074722290039,27.241317749023438,15.511237144470215,12.611103057861328,3583.602783203125,3585.47998046875,3595.2724609375
downtown_arguing_00,72,0,0,45.49868392944336,57.192901611328125,26.356287002563477,33.77067184448242,4045.321044921875,4051.6748046875,4020.885498046875,67.09500122070312,80.06977081298828,25.072246551513672,31.904970169067383,4044.68017578125,4046.2900390625,4022.21728515625,23.533363342285156,22.664859771728516,16.521766662597656,14.586332321166992,4026.71142578125,4026.398193359375,4026.71435546875,55.88495635986328,61.75936508178711,15.065668106079102,12.304017066955566,4028.37890625,4024.27392578125,4027.232177734375
downtown_arguing_00,72,1,1,33.11897277832031,30.31104850769043,23.615074157714844,23.540786743164062,3599.514404296875,3596.80517578125,3593.34375,39.14662551879883,35.67142105102539,21.858020782470703,23.986530303955078,3597.821044921875,3596.42236328125,3593.28466796875,23.58953285217285,22.898160934448242,13.451568603515625,9.735634803771973,3587.95263671875,3588.4326171875,3596.444091796875,30.868118286132812,27.162357330322266,15.411187171936035,12.567005157470703,3585.46142578125,3587.332763671875,3596.72412109375
downtown_arguing_00,73,0,0,47.82527542114258,60.68434524536133,27.005475997924805,34.4607048034668,4056.1904296875,4064.00830078125,4031.98046875,69.05196380615234,82.82450103759766,25.638635635375977,32.036888122558594,4055.150390625,4058.1279296875,4033.07861328125,22.942319869995117,22.140544891357422,16.563800811767578,14.817780494689941,4038.55419921875,4038.3349609375,4038.43408203125,56.05044937133789,61.95820999145508,15.064945220947266,12.278674125671387,4039.8193359375,4035.8525390625,4038.707275390625
downtown_arguing_00,73,1,1,34.175628662109375,31.319849014282227,24.41384506225586,23.878564834594727,3603.807373046875,3601.58642578125,3596.187744140625,39.68372344970703,36.450950622558594,22.703369140625,24.841642379760742,3601.738525390625,3600.645263671875,3595.94189453125,23.784488677978516,23.027366638183594,13.266311645507812,9.620708465576172,3591.33984375,3591.98193359375,3599.287353515625,30.793306350708008,27.109188079833984,15.24810791015625,12.49927806854248,3588.55126953125,3590.41259765625,3599.332275390625
downtown_arguing_00,74,0,0,48.819305419921875,61.36048889160156,25.646642684936523,33.5318603515625,4065.08056640625,4072.7763671875,4043.327392578125,69.67420196533203,83.24346923828125,24.28391456604004,31.02933120727539,4063.98876953125,4066.880126953125,4044.24609375,22.292686462402344,21.584835052490234,16.580425262451172,15.004630088806152,4050.795654296875,4050.667236328125,4050.624267578125,56.22538757324219,62.1429328918457,15.052813529968262,12.230620384216309,4051.764404296875,4047.921630859375,4050.67431640625
downtown_arguing_00,74,1,1,33.19758224487305,30.7703857421875,24.298004150390625,24.080379486083984,3608.048095703125,3605.601318359375,3600.5263671875,39.358245849609375,36.452064514160156,23.641435623168945,25.93655776977539,3605.67822265625,3604.28369140625,3600.0869140625,23.687509536743164,22.870704650878906,13.115156173706055,9.502699851989746,3596.2626953125,3596.98046875,3603.60595703125,30.716154098510742,27.048831939697266,15.096905708312988,12.431678771972656,3593.224609375,3595.08251953125,3603.42724609375
downtown_arguing_00,75,0,0,48.47944641113281,60.65352249145508,25.677902221679688,33.040687561035156,4077.6396484375,4085.322265625,4055.82373046875,69.03787231445312,82.45901489257812,24.035472869873047,30.218368530273438,4076.4140625,4079.5537109375,4056.56103515625,22.8095760345459,22.11589813232422,16.605703353881836,15.007563591003418,4063.21484375,4062.998291015625,4063.056884765625,56.345951080322266,62.260528564453125,15.049474716186523,12.197053909301758,4064.035400390625,4060.350341796875,4062.96923828125
downtown_arguing_00,75,1,1,34.16053771972656,32.54352951049805,24.561546325683594,24.47501564025879,3612.330078125,3610.5302734375,3605.142333984375,39.40336227416992,37.08060073852539,24.56785774230957,27.02780532836914,3609.87255859375,3608.87109375,3604.6806640625,25.269357681274414,24.389484405517578,12.99158000946045,9.422250747680664,3602.048828125,3603.109375,3608.768798828125,30.60293197631836,26.937297821044922,15.00389575958252,12.389405250549316,3599.03662109375,3600.911376953125,3608.577880859375
downtown_arguing_00,76,0,0,48.269981384277344,60.94709396362305,26.135589599609375,33.7191047668457,4090.0625,4097.4453125,4068.305419921875,69.11349487304688,83.00965118408203,24.370258331298828,30.893964767456055,4088.76806640625,4091.75390625,4069.029296875,22.851795196533203,22.149560928344727,16.584705352783203,14.952537536621094,4075.43505859375,4075.17724609375,4075.41943359375,56.51371765136719,62.42982864379883,15.060477256774902,12.172713279724121,4076.267822265625,4072.678955078125,4075.311279296875
downtown_arguing_00,76,1,1,33.3951416015625,32.317100524902344,24.41566276550293,24.830074310302734,3614.23486328125,3613.156982421875,3609.10986328125,38.590511322021484,36.57007598876953,24.775339126586914,27.67609405517578,3612.081298828125,3611.753662109375,3609.03125,25.959630966186523,25.19951629638672,12.982050895690918,9.378789901733398,3606.843505859375,3608.002685546875,3612.910888671875,30.51478385925293,26.85606575012207,14.954085350036621,12.37693977355957,3604.16552734375,3606.0576171875,3613.1220703125
downtown_arguing_00,77,0,0,46.238956451416016,59.560386657714844,26.641189575195312,34.72621536254883,4103.2392578125,4109.45263671875,4081.371337890625,68.33428192138672,82.77900695800781,25.03432273864746,32.151580810546875,4102.0849609375,4104.17919921875,4082.255859375,23.274188995361328,22.46785545349121,16.498695373535156,14.64438247680664,4087.061767578125,4086.702392578125,4087.3857421875,56.71041488647461,62.62959671020508,15.065183639526367,12.134895324707031,4088.24072265625,4084.744384765625,4087.47998046875
downtown_arguing_00,77,1,1,32.437705993652344,32.018531799316406,24.7445068359375,25.75668716430664,3616.921875,3615.806884765625,3612.0302734375,38.24281692504883,36.87247085571289,25.77564811706543,28.977901458740234,3614.294677734375,3613.96240234375,3611.56591796875,25.034770965576172,24.13636016845703,12.866722106933594,9.223797798156738,3610.544921875,3611.67724609375,3616.134033203125,30.430570602416992,26.781911849975586,14.976573944091797,12.422383308410645,3607.43310546875,3609.34521484375,3615.943115234375
downtown_arguing_00,78,0,0,45.83319091796875,59.274871826171875,26.605737686157227,34.711368560791016,4115.91650390625,4122.03076171875,4094.229248046875,68.447998046875,83.14151763916016,25.163501739501953,32.5577278137207,4114.93798828125,4117.12841796875,4095.31884765625,23.63300323486328,22.709257125854492,16.386449813842773,14.29610824584961,4099.0107421875,4098.58203125,4099.64990234375,56.86067199707031,62.77291488647461,15.040040016174316,12.065013885498047,4100.4697265625,4097.10498046875,4099.94921875
downtown_arguing_00,78,1,1,30.838254928588867,31.492034912109375,24.171112060546875,26.18785285949707,3619.51318359375,3617.896240234375,3614.503662109375,37.09811019897461,36.95400619506836,25.895130157470703,30.070959091186523,3616.612060546875,3615.80810546875,3613.767822265625,24.393354415893555,23.38866424560547,12.756613731384277,9.086166381835938,3613.798095703125,3614.92822265625,3618.964111328125,30.284549713134766,26.63251495361328,14.963314056396484,12.427705764770508,3610.38720703125,3612.330322265625,3618.5048828125
downtown_arguing_00,79,0,0,45.86534881591797,60.20475769042969,27.257253646850586,37.042015075683594,4127.57958984375,4134.6796875,4107.56494140625,69.31720733642578,85.0708236694336,25.885343551635742,34.71089553833008,4126.67041015625,4129.8076171875,4108.72509765625,23.1978702545166,22.12639617919922,16.268596649169922,14.107695579528809,4111.76513671875,4111.392578125,4112.5595703125,56.94107437133789,62.832637786865234,15.013985633850098,11.993433952331543,4113.2158203125,4109.97607421875,4112.9267578125
downtown_arguing_00,79,1,1,31.90219497680664,31.989782333374023,24.278440475463867,26.258625030517578,3620.9697265625,3619.398193359375,3616.452392578125,37.68576431274414,36.95343017578125,25.41577911376953,29.412511825561523,3617.695556640625,3616.984130859375,3615.391845703125,23.42790985107422,22.31067657470703,12.654620170593262,8.987302780151367,3616.7177734375,3617.778076171875,3621.571533203125,30.133403778076172,26.464509963989258,14.917909622192383,12.415790557861328,3612.989013671875,3614.943603515625,3620.7900390625
downtown_arguing_00,80,0,0,44.46498489379883,58.816986083984375,27.135526657104492,37.84095764160156,4139.42822265625,4146.63232421875,4121.19189453125,68.50188446044922,84.47543334960938,25.46779441833496,35.19919967651367,4138.419921875,4141.75390625,4122.20361328125,23.07611656188965,22.01911735534668,16.236127853393555,14.10451602935791,4125.0322265625,4124.6787109375,4125.8408203125,56.992305755615234,62.87229919433594,15.001791954040527,11.940254211425781,4126.19189453125,4123.06494140625,4126.10302734375
downtown_arguing_00,80,1,1,35.14567947387695,34.91958999633789,26.469905853271484,27.728248596191406,3623.343017578125,3621.06298828125,3618.57421875,40.262229919433594,38.91157913208008,26.587203979492188,29.846464157104492,3620.150634765625,3618.74072265625,3617.628173828125,23.204301834106445,22.07233428955078,12.604674339294434,8.91956615447998,3619.408447265625,3620.460205078125,3623.891357421875,29.953231811523438,26.2478084564209,14.865811347961426,12.372607231140137,3615.76611328125,3617.7373046875,3623.24072265625
downtown_arguing_00,81,0,0,43.427459716796875,58.40801239013672,27.382251739501953,39.05767822265625,4150.4892578125,4157.83837890625,4133.3701171875,68.4436264038086,85.22061920166016,25.730039596557617,36.62922668457031,4150.068359375,4153.58154296875,4134.75244140625,22.908042907714844,21.690725326538086,16.101537704467773,13.67363452911377,4137.126953125,4136.78125,4138.25830078125,56.96993637084961,62.8523063659668,14.981795310974121,11.879673957824707,4138.83837890625,4135.77734375,4138.83203125
downtown_arguing_00,81,1,1,38.089202880859375,38.46208572387695,29.219707489013672,30.091062545776367,3626.121337890625,3624.1953125,3620.273193359375,42.69890213012695,41.79935836791992,28.813865661621094,31.363420486450195,3622.916015625,3621.8623046875,3619.33251953125,22.960891723632812,21.77850914001465,12.53881549835205,8.860902786254883,3622.17626953125,3623.2412109375,3626.265380859375,29.783523559570312,26.04399299621582,14.78712272644043,12.317341804504395,3618.556884765625,3620.551513671875,3625.65625
downtown_arguing_00,82,0,0,40.912353515625,54.61912536621094,25.972593307495117,36.66315460205078,4161.8935546875,4168.23486328125,4146.57080078125,66.40876770019531,82.3947525024414,24.556596755981445,34.66850662231445,4161.88720703125,4164.572265625,4148.2060546875,23.113025665283203,21.798891067504883,15.994329452514648,13.355920791625977,4149.9873046875,4149.587890625,4151.30908203125,56.93379211425781,62.821014404296875,14.949701309204102,11.812407493591309,4152.0126953125,4148.9833984375,4152.0859375
