pixel_x,pixel_y,z_smpl_m,z_vggt_raw,scale_ratio,valid
230.0,141.0,9.16367244720459,0.9389190673828125,9.759810447692871,1
275.0,141.0,8.691460609436035,0.9009726047515869,9.646753311157227,1
278.0,141.0,8.639301300048828,0.9008828401565552,9.58981704711914,1
283.0,141.0,8.632960319519043,0.8942843079566956,9.653485298156738,1
285.0,141.0,8.619138717651367,0.8930882215499878,9.650938034057617,1
286.0,141.0,8.73429012298584,0.8923126459121704,9.788373947143555,1
290.0,141.0,8.693288803100586,0.889102041721344,9.777605056762695,1
334.0,141.0,8.476740837097168,0.8652748465538025,9.796587944030762,1
338.0,141.0,8.663070678710938,0.8638359308242798,10.028606414794922,1
224.0,142.0,9.330558776855469,0.933643639087677,9.993704795837402,1
303.0,142.0,8.518997192382812,0.8806716203689575,9.673295974731445,1
341.0,142.0,8.586817741394043,0.863956868648529,9.938942909240723,1
210.0,143.0,9.15738296508789,0.9549251794815063,9.58963394165039,1
218.0,143.0,9.013934135437012,0.9372686147689819,9.617237091064453,1
225.0,143.0,9.316070556640625,0.9324807524681091,9.990630149841309,1
227.0,143.0,8.979911804199219,0.9332247376441956,9.622453689575195,1
291.0,143.0,8.698298454284668,0.8884705305099487,9.790193557739258,1
301.0,143.0,8.760732650756836,0.8818051815032959,9.93499755859375,1
332.0,143.0,8.472676277160645,0.8665311932563782,9.777693748474121,1
218.0,144.0,9.355462074279785,0.9360167384147644,9.994973182678223,1
227.0,144.0,9.271387100219727,0.9318851828575134,9.949066162109375,1
232.0,144.0,9.190055847167969,0.9361048936843872,9.81733512878418,1
331.0,144.0,8.456734657287598,0.8664619326591492,9.760076522827148,1
226.0,145.0,8.971492767333984,0.9308446645736694,9.638012886047363,1
230.0,145.0,9.222677230834961,0.931747317314148,9.898260116577148,1
311.0,145.0,8.768462181091309,0.8753727078437805,10.016833305358887,1
336.0,145.0,8.679909706115723,0.863600492477417,10.0508394241333,1
211.0,146.0,9.102192878723145,0.9441143870353699,9.640985488891602,1
226.0,146.0,9.310609817504883,0.9301321506500244,10.00998592376709,1
230.0,146.0,9.256828308105469,0.9308341145515442,9.944659233093262,1
234.0,146.0,9.070684432983398,0.9364965558052063,9.685763359069824,1
311.0,146.0,8.494016647338867,0.8756259679794312,9.700508117675781,1
322.0,146.0,8.471389770507812,0.8700697422027588,9.736449241638184,1
334.0,146.0,8.419509887695312,0.8651226758956909,9.732156753540039,1
339.0,146.0,8.55495548248291,0.8633300065994263,9.909253120422363,1
341.0,146.0,8.512263298034668,0.8635180592536926,9.85765552520752,1
284.0,147.0,8.642443656921387,0.8937244415283203,9.670143127441406,1
335.0,147.0,8.49888801574707,0.8646184206008911,9.82964038848877,1
218.0,148.0,8.999576568603516,0.9336774349212646,9.638850212097168,1
221.0,148.0,8.98396110534668,0.9317848682403564,9.641669273376465,1
235.0,148.0,9.106987953186035,0.9346423149108887,9.743821144104004,1
275.0,148.0,8.665355682373047,0.903242290019989,9.593611717224121,1
305.0,148.0,8.761028289794922,0.8790522813796997,9.966447830200195,1
327.0,148.0,8.717608451843262,0.869458794593811,10.026476860046387,1
340.0,148.0,8.592351913452148,0.8629715442657471,9.956703186035156,1
206.0,149.0,9.214201927185059,0.9841000437736511,9.36307430267334,1
212.0,149.0,9.334583282470703,0.9417248368263245,9.912219047546387,1
229.0,149.0,8.95683479309082,0.9291314482688904,9.640007972717285,1
231.0,149.0,9.271833419799805,0.9299424290657043,9.970330238342285,1
235.0,149.0,9.154755592346191,0.9339755177497864,9.801922798156738,1
287.0,149.0,8.651737213134766,0.8913779854774475,9.706025123596191,1
338.0,149.0,8.644323348999023,0.8624170422554016,10.023367881774902,1
206.0,150.0,9.192927360534668,0.970055103302002,9.476706504821777,1
208.0,150.0,9.173738479614258,0.9497202634811401,9.659411430358887,1
215.0,150.0,9.020359992980957,0.9372946619987488,9.623825073242188,1
218.0,150.0,9.001761436462402,0.9330938458442688,9.64721965789795,1
225.0,150.0,8.956491470336914,0.928433358669281,9.646886825561523,1
301.0,150.0,8.751455307006836,0.8817583918571472,9.925004005432129,1
210.0,151.0,9.102645874023438,0.9444093704223633,9.638453483581543,1
232.0,151.0,9.273482322692871,0.9302812814712524,9.96847152709961,1
236.0,151.0,9.157959938049316,0.9361318945884705,9.782766342163086,1
237.0,151.0,9.099127769470215,0.9363518357276917,9.71763801574707,1
334.0,151.0,8.463591575622559,0.8639078140258789,9.796869277954102,1
217.0,152.0,9.003662109375,0.9344571232795715,9.63517951965332,1
218.0,152.0,9.37842845916748,0.9332438111305237,10.049280166625977,1
224.0,152.0,8.954648971557617,0.9276197552680969,9.653361320495605,1
225.0,152.0,9.371798515319824,0.9276201128959656,10.103056907653809,1
313.0,152.0,8.763045310974121,0.8749874234199524,10.015052795410156,1
320.0,152.0,8.748786926269531,0.8713769316673279,10.040186882019043,1
328.0,152.0,8.724761962890625,0.8690053224563599,10.03994083404541,1
343.0,152.0,8.397470474243164,0.8630526661872864,9.729963302612305,1
212.0,153.0,9.321648597717285,0.9412119388580322,9.903878211975098,1
213.0,153.0,9.350061416625977,0.9398337602615356,9.948633193969727,1
214.0,153.0,9.02215576171875,0.9385051727294922,9.613325119018555,1
229.0,153.0,9.307229995727539,0.9280826449394226,10.028450012207031,1
234.0,153.0,9.02851676940918,0.9317498207092285,9.689850807189941,1
238.0,153.0,9.10537052154541,0.9409618377685547,9.67666244506836,1
210.0,154.0,9.304157257080078,0.9443933963775635,9.851993560791016,1
221.0,154.0,8.991719245910645,0.9296202659606934,9.672464370727539,1
222.0,154.0,8.959336280822754,0.9288374781608582,9.645751953125,1
230.0,154.0,9.301873207092285,0.9283282160758972,10.020026206970215,1
233.0,154.0,8.97292709350586,0.9311168193817139,9.636735916137695,1
236.0,154.0,9.190616607666016,0.9363920092582703,9.814924240112305,1
276.0,154.0,8.727096557617188,0.8989043235778809,9.708593368530273,1
282.0,154.0,8.65174674987793,0.8947823643684387,9.669107437133789,1
309.0,154.0,8.519603729248047,0.8768406510353088,9.7162504196167,1
338.0,154.0,8.639738082885742,0.8614674806594849,10.029093742370605,1
206.0,155.0,9.251866340637207,0.962170422077179,9.615621566772461,1
211.0,155.0,9.31190013885498,0.942676842212677,9.87814712524414,1
212.0,155.0,9.319462776184082,0.9412428140640259,9.901230812072754,1
221.0,155.0,9.31402587890625,0.9292821884155273,10.022817611694336,1
227.0,155.0,8.945996284484863,0.927329421043396,9.647052764892578,1
359.0,155.0,8.758904457092285,0.978113055229187,8.954899787902832,1
210.0,156.0,9.103586196899414,0.9439955353736877,9.643674850463867,1
212.0,156.0,9.318679809570312,0.9409835338592529,9.903127670288086,1
213.0,156.0,9.351689338684082,0.9396920800209045,9.951865196228027,1
220.0,156.0,8.99754524230957,0.9298994541168213,9.675826072692871,1
224.0,156.0,9.316006660461426,0.9264132380485535,10.055994987487793,1
236.0,156.0,9.255082130432129,0.9360284209251404,9.88760757446289,1
238.0,156.0,9.063909530639648,0.9396262764930725,9.646291732788086,1
273.0,156.0,8.684488296508789,0.9027366638183594,9.620179176330566,1
359.0,156.0,8.746566772460938,0.9764004945755005,8.95797061920166,1
361.0,156.0,8.74815559387207,0.972317099571228,8.997224807739258,1
215.0,157.0,9.318696022033691,0.9372689127922058,9.94239330291748,1
216.0,157.0,9.32059097290039,0.9355440139770508,9.962749481201172,1
217.0,157.0,9.383655548095703,0.934136688709259,10.045269966125488,1
220.0,157.0,8.971590995788574,0.9298416972160339,9.648514747619629,1
227.0,157.0,9.31293773651123,0.9271141290664673,10.045082092285156,1
239.0,157.0,9.07855224609375,0.9407702088356018,9.650127410888672,1
277.0,157.0,8.744121551513672,0.8981494307518005,9.735709190368652,1
285.0,157.0,8.671499252319336,0.8939467668533325,9.700241088867188,1
307.0,157.0,8.538690567016602,0.8783759474754333,9.72099781036377,1
322.0,157.0,8.494163513183594,0.871284008026123,9.749017715454102,1
341.0,157.0,8.482625961303711,0.8609398603439331,9.852750778198242,1
361.0,157.0,8.756292343139648,0.9697822332382202,9.029132843017578,1
210.0,158.0,9.068289756774902,0.9441739916801453,9.604469299316406,1
211.0,158.0,9.305176734924316,0.9425575733184814,9.87226390838623,1
220.0,158.0,9.310653686523438,0.9296819567680359,10.014880180358887,1
226.0,158.0,9.334280967712402,0.9263505935668945,10.076401710510254,1
227.0,158.0,9.366372108459473,0.926792323589325,10.10622501373291,1
236.0,158.0,9.282183647155762,0.9359909892082214,9.916958808898926,1
237.0,158.0,9.271124839782715,0.9376468658447266,9.887650489807129,1
300.0,158.0,8.55151653289795,0.8824100494384766,9.691091537475586,1
333.0,158.0,8.518074035644531,0.8628247380256653,9.872310638427734,1
346.0,158.0,8.4583740234375,0.8611160516738892,9.822571754455566,1
359.0,158.0,8.718221664428711,0.9686835408210754,9.000072479248047,1
209.0,159.0,9.281426429748535,0.9462293386459351,9.808855056762695,1
214.0,159.0,9.31468391418457,0.9382516741752625,9.927702903747559,1
219.0,159.0,9.011948585510254,0.9311560392379761,9.678236961364746,1
224.0,159.0,9.007043838500977,0.9260509014129639,9.72629451751709,1
232.0,159.0,9.013530731201172,0.9307499527931213,9.684159278869629,1
234.0,159.0,9.043937683105469,0.9325609803199768,9.697958946228027,1
238.0,159.0,9.24547004699707,0.9392945766448975,9.842992782592773,1
240.0,159.0,9.084575653076172,0.9437437653541565,9.626104354858398,1
318.0,159.0,8.500997543334961,0.8730353713035583,9.737288475036621,1
342.0,159.0,8.38560962677002,0.8608821034431458,9.740717887878418,1
345.0,159.0,8.448995590209961,0.8607593178749084,9.815747261047363,1
348.0,159.0,8.473258018493652,0.8622990846633911,9.826355934143066,1
358.0,159.0,8.709808349609375,0.9439100623130798,9.227371215820312,1
361.0,159.0,8.723310470581055,0.9558905959129333,9.125845909118652,1
365.0,159.0,8.791067123413086,0.9417595267295837,9.334726333618164,1
366.0,159.0,8.777414321899414,0.9394736289978027,9.342906951904297,1
367.0,159.0,8.763898849487305,0.9369959235191345,9.353187561035156,1
212.0,160.0,9.048026084899902,0.9410311579704285,9.615012168884277,1
215.0,160.0,9.330565452575684,0.9371069073677063,9.956777572631836,1
217.0,160.0,9.325943946838379,0.9334427118301392,9.990911483764648,1
220.0,160.0,8.98730182647705,0.9290356636047363,9.673796653747559,1
222.0,160.0,8.945980072021484,0.927386462688446,9.646442413330078,1
224.0,160.0,9.004894256591797,0.9255682229995728,9.729043960571289,1
226.0,160.0,9.313522338867188,0.9259843230247498,10.05797004699707,1
233.0,160.0,8.99717903137207,0.9312504529953003,9.661396026611328,1
236.0,160.0,9.057873725891113,0.9358499050140381,9.678767204284668,1
241.0,160.0,9.108619689941406,0.9451210498809814,9.637516021728516,1
333.0,160.0,8.52298641204834,0.8634070158004761,9.871342658996582,1
349.0,160.0,8.406890869140625,0.8616896271705627,9.75628662109375,1
359.0,160.0,8.736284255981445,0.908713698387146,9.61390209197998,1
365.0,160.0,8.781124114990234,0.9004583954811096,9.751837730407715,1
366.0,160.0,8.793740272521973,0.8998731374740601,9.772199630737305,1
367.0,160.0,8.752752304077148,0.9007070660591125,9.717645645141602,1
368.0,160.0,8.780083656311035,0.9025099873542786,9.728516578674316,1
370.0,160.0,8.758753776550293,0.906933605670929,9.657546997070312,1
208.0,161.0,9.155356407165527,0.94949871301651,9.642305374145508,1
214.0,161.0,9.358026504516602,0.9383410215377808,9.97294807434082,1
221.0,161.0,9.310295104980469,0.9281062483787537,10.03149700164795,1
229.0,161.0,9.029912948608398,0.9272041916847229,9.738861083984375,1
232.0,161.0,8.963905334472656,0.9305938482284546,9.63245677947998,1
280.0,161.0,8.75780963897705,0.896109938621521,9.773141860961914,1
283.0,161.0,8.674161911010742,0.8960306644439697,9.680652618408203,1
291.0,161.0,8.69051742553711,0.8897268176078796,9.767624855041504,1
299.0,161.0,8.752365112304688,0.883466362953186,9.906846046447754,1
306.0,161.0,8.77143383026123,0.8792327642440796,9.976236343383789,1
322.0,161.0,8.767455101013184,0.8718600869178772,10.056034088134766,1
337.0,161.0,8.664182662963867,0.860862672328949,10.064535140991211,1
347.0,161.0,8.397884368896484,0.860254168510437,9.762096405029297,1
359.0,161.0,8.720438003540039,0.8946335315704346,9.74749755859375,1
360.0,161.0,8.717504501342773,0.9024235606193542,9.660102844238281,1
363.0,161.0,8.708429336547852,0.9003045558929443,9.672759056091309,1
364.0,161.0,8.793994903564453,0.8962143063545227,9.812379837036133,1
366.0,161.0,8.705547332763672,0.8947145938873291,9.729970932006836,1
367.0,161.0,8.742280960083008,0.894790768623352,9.770195960998535,1
368.0,161.0,8.773168563842773,0.8950486779212952,9.801889419555664,1
370.0,161.0,8.72818660736084,0.8981627225875854,9.717823028564453,1
220.0,162.0,8.964781761169434,0.9286500215530396,9.653563499450684,1
221.0,162.0,9.312722206115723,0.927782416343689,10.037614822387695,1
222.0,162.0,9.002845764160156,0.9271331429481506,9.710412979125977,1
225.0,162.0,9.017179489135742,0.92545086145401,9.743553161621094,1
236.0,162.0,9.296507835388184,0.9361343383789062,9.930741310119629,1
273.0,162.0,8.71501350402832,0.9013521671295166,9.668822288513184,1
278.0,162.0,8.763945579528809,0.8991687893867493,9.746719360351562,1
315.0,162.0,8.509095191955566,0.8748321533203125,9.726546287536621,1
335.0,162.0,8.40920639038086,0.8622753024101257,9.752345085144043,1
351.0,162.0,8.5274019241333,0.8626149296760559,9.885525703430176,1
355.0,162.0,8.49272346496582,0.8683935403823853,9.779809951782227,1
357.0,162.0,8.698383331298828,0.8770617246627808,9.917640686035156,1
366.0,162.0,8.731254577636719,0.8919625878334045,9.788812637329102,1
368.0,162.0,8.767839431762695,0.8930468559265137,9.817893981933594,1
223.0,163.0,9.017929077148438,0.9264910817146301,9.73342227935791,1
291.0,163.0,8.665132522583008,0.8905017971992493,9.73061752319336,1
336.0,163.0,8.453893661499023,0.8620434999465942,9.806806564331055,1
362.0,163.0,8.672747611999512,0.8920817375183105,9.721920013427734,1
221.0,164.0,9.023059844970703,0.9269083142280579,9.734576225280762,1
232.0,164.0,9.313173294067383,0.930726945400238,10.006342887878418,1
243.0,164.0,9.117191314697266,0.9495067596435547,9.602028846740723,1
273.0,164.0,8.688249588012695,0.9008569121360779,9.644428253173828,1
292.0,164.0,8.617437362670898,0.8890841007232666,9.692488670349121,1
293.0,164.0,8.597628593444824,0.8880717754364014,9.681231498718262,1
307.0,164.0,8.549386024475098,0.8787344694137573,9.729203224182129,1
335.0,164.0,8.544873237609863,0.863585352897644,9.894648551940918,1
358.0,164.0,8.571842193603516,0.8751698732376099,9.794489860534668,1
363.0,164.0,8.812389373779297,0.8864161372184753,9.941594123840332,1
364.0,164.0,8.807330131530762,0.8876035809516907,9.92259407043457,1
365.0,164.0,8.789950370788574,0.8875640034675598,9.903454780578613,1
367.0,164.0,8.729393005371094,0.8887160420417786,9.822477340698242,1
368.0,164.0,8.770978927612305,0.8896310329437256,9.859119415283203,1
370.0,164.0,8.740456581115723,0.8913475275039673,9.805891036987305,1
210.0,165.0,9.103949546813965,0.9450982809066772,9.632806777954102,1
217.0,165.0,9.390764236450195,0.9322212934494019,10.073534965515137,1
236.0,165.0,9.062759399414062,0.9370503425598145,9.671582221984863,1
280.0,165.0,8.773648262023926,0.8974528312683105,9.776166915893555,1
284.0,165.0,8.727575302124023,0.896210253238678,9.738312721252441,1
285.0,165.0,8.714767456054688,0.8961278200149536,9.724915504455566,1
334.0,165.0,8.712259292602539,0.8663557171821594,10.056215286254883,1
335.0,165.0,8.440513610839844,0.864646315574646,9.761810302734375,1
336.0,165.0,8.40439224243164,0.8634129166603088,9.733920097351074,1
347.0,165.0,8.534128189086914,0.8605915904045105,9.916583061218262,1
356.0,165.0,8.504079818725586,0.8703014850616455,9.771418571472168,1
358.0,165.0,8.63241958618164,0.8744804859161377,9.87148380279541,1
362.0,165.0,8.809252738952637,0.8829699754714966,9.976842880249023,1
363.0,165.0,8.815399169921875,0.8839146494865417,9.97313404083252,1
364.0,165.0,8.813053131103516,0.8864089250564575,9.942423820495605,1
366.0,165.0,8.759925842285156,0.8873534798622131,9.871969223022461,1
214.0,166.0,9.0506591796875,0.9372261762619019,9.65685749053955,1
217.0,166.0,9.336224555969238,0.9318872094154358,10.018620491027832,1
221.0,166.0,8.993590354919434,0.9267053604125977,9.70490837097168,1
237.0,166.0,9.281964302062988,0.9389265775680542,9.885719299316406,1
272.0,166.0,8.713264465332031,0.9072757959365845,9.603766441345215,1
321.0,166.0,8.503637313842773,0.8721209764480591,9.750524520874023,1
322.0,166.0,8.77133846282959,0.872036337852478,10.058455467224121,1
344.0,166.0,8.383072853088379,0.8601810336112976,9.745707511901855,1
345.0,166.0,8.518011093139648,0.8602297902107239,9.902018547058105,1
357.0,166.0,8.659540176391602,0.8719505667686462,9.931228637695312,1
359.0,166.0,8.566574096679688,0.8756341338157654,9.783280372619629,1
362.0,166.0,8.638815879821777,0.8813086152076721,9.80225944519043,1
363.0,166.0,8.803451538085938,0.8825245499610901,9.97530460357666,1
364.0,166.0,8.711284637451172,0.8857734799385071,9.834664344787598,1
365.0,166.0,8.775269508361816,0.8862398862838745,9.901686668395996,1
366.0,166.0,8.673538208007812,0.8870515823364258,9.77794075012207,1
367.0,166.0,8.747418403625488,0.8879194855690002,9.85158920288086,1
214.0,167.0,9.297353744506836,0.9370396733283997,9.922049522399902,1
219.0,167.0,8.959457397460938,0.9290814399719238,9.643349647521973,1
225.0,167.0,9.030838012695312,0.9247188568115234,9.766036033630371,1
231.0,167.0,8.999824523925781,0.9294506907463074,9.682950019836426,1
232.0,167.0,9.052287101745605,0.9316040277481079,9.716882705688477,1
273.0,167.0,8.683353424072266,0.9066555500030518,9.577345848083496,1
279.0,167.0,8.672235488891602,0.9002382755279541,9.63326644897461,1
294.0,167.0,8.716920852661133,0.887536883354187,9.821474075317383,1
337.0,167.0,8.401360511779785,0.8637304306030273,9.726831436157227,1
367.0,167.0,8.772902488708496,0.8876184821128845,9.883641242980957,1
242.0,168.0,9.139619827270508,0.948120653629303,9.639721870422363,1
347.0,168.0,8.397417068481445,0.8606048226356506,9.757575988769531,1
361.0,168.0,8.603607177734375,0.8787352442741394,9.790898323059082,1
362.0,168.0,8.79426383972168,0.8801226019859314,9.99208927154541,1
363.0,168.0,8.803313255310059,0.8814749121665955,9.98702621459961,1
364.0,168.0,8.777225494384766,0.8851126432418823,9.91650676727295,1
365.0,168.0,8.771483421325684,0.8858438730239868,9.901839256286621,1
367.0,168.0,8.748340606689453,0.8875745534896851,9.856456756591797,1
369.0,168.0,8.696798324584961,0.8895894289016724,9.776193618774414,1
225.0,169.0,9.420716285705566,0.9250129461288452,10.184415817260742,1
229.0,169.0,9.302949905395508,0.9276074767112732,10.028972625732422,1
232.0,169.0,9.300496101379395,0.9325224757194519,9.973482131958008,1
277.0,169.0,8.772255897521973,0.9014613032341003,9.73115062713623,1
285.0,169.0,8.728720664978027,0.8970025777816772,9.730987548828125,1
300.0,169.0,8.558371543884277,0.8828973770141602,9.693506240844727,1
309.0,169.0,8.533885955810547,0.8766806125640869,9.734315872192383,1
337.0,169.0,8.44711685180664,0.8661730289459229,9.752227783203125,1
349.0,169.0,8.569415092468262,0.8610407114028931,9.952392578125,1
361.0,169.0,8.799440383911133,0.8789469003677368,10.011344909667969,1
362.0,169.0,8.80396842956543,0.8803353309631348,10.000699043273926,1
367.0,169.0,8.736096382141113,0.8878679275512695,9.839409828186035,1
369.0,169.0,8.73253059387207,0.8900101780891418,9.81171989440918,1
236.0,170.0,9.07388973236084,0.9399645924568176,9.653437614440918,1
239.0,170.0,9.191923141479492,0.943981945514679,9.737393379211426,1
345.0,170.0,8.398113250732422,0.8608648180961609,9.755437850952148,1
353.0,170.0,8.603984832763672,0.8646684288978577,9.950617790222168,1
357.0,170.0,8.662057876586914,0.8713756799697876,9.940670013427734,1
358.0,170.0,8.682517051696777,0.873179018497467,9.943570137023926,1
361.0,170.0,8.790143966674805,0.8793469071388245,9.99621868133545,1
363.0,170.0,8.77458667755127,0.8826056122779846,9.94168472290039,1
364.0,170.0,8.712807655334473,0.8864666819572449,9.828691482543945,1
366.0,170.0,8.726247787475586,0.8880253434181213,9.82657527923584,1
368.0,170.0,8.73739242553711,0.8896301984786987,9.821375846862793,1
228.0,171.0,9.421577453613281,0.9268001914024353,10.165704727172852,1
240.0,171.0,9.1096773147583,0.9466500282287598,9.623067855834961,1
279.0,171.0,8.785933494567871,0.9012039303779602,9.749107360839844,1
339.0,171.0,8.419410705566406,0.8664236664772034,9.717429161071777,1
348.0,171.0,8.552167892456055,0.8621602654457092,9.919464111328125,1
365.0,171.0,8.655338287353516,0.8881828784942627,9.744996070861816,1
211.0,172.0,9.132217407226562,0.9385592937469482,9.730037689208984,1
219.0,172.0,9.35875415802002,0.9283415079116821,10.081154823303223,1
220.0,172.0,9.416679382324219,0.926698625087738,10.16153335571289,1
222.0,172.0,8.988008499145508,0.9258066415786743,9.70829963684082,1
223.0,172.0,8.911717414855957,0.925900936126709,9.624914169311523,1
234.0,172.0,9.26448917388916,0.9366384744644165,9.89121150970459,1
237.0,172.0,9.231851577758789,0.9419336318969727,9.800957679748535,1
273.0,172.0,8.69226360321045,1.0038100481033325,8.659271240234375,1
284.0,172.0,8.799522399902344,0.8987916111946106,9.79039192199707,1
287.0,172.0,8.721842765808105,0.8976794481277466,9.715988159179688,1
299.0,172.0,8.75247573852539,0.8840083479881287,9.900897026062012,1
351.0,172.0,8.454432487487793,0.8649700284004211,9.774249076843262,1
361.0,172.0,8.768704414367676,0.879840612411499,9.966241836547852,1
363.0,172.0,8.759191513061523,0.8833222985267639,9.916190147399902,1
365.0,172.0,8.723626136779785,0.8881540894508362,9.822198867797852,1
366.0,172.0,8.672395706176758,0.888850212097168,9.756869316101074,1
367.0,172.0,8.683064460754395,0.8893465995788574,9.763420104980469,1
238.0,173.0,9.194758415222168,0.9437001943588257,9.743304252624512,1
278.0,173.0,8.775747299194336,0.9056912660598755,9.689557075500488,1
319.0,173.0,8.503573417663574,0.8720391392707825,9.75136661529541,1
343.0,173.0,8.46291446685791,0.8652798533439636,9.78055191040039,1
356.0,173.0,8.638086318969727,0.8719581365585327,9.906538009643555,1
361.0,173.0,8.771376609802246,0.8811419010162354,9.954556465148926,1
362.0,173.0,8.760793685913086,0.8827859163284302,9.924029350280762,1
363.0,173.0,8.76850700378418,0.8843908905982971,9.914741516113281,1
364.0,173.0,8.741670608520508,0.8885294198989868,9.838357925415039,1
365.0,173.0,8.7190580368042,0.8893319368362427,9.80405330657959,1
366.0,173.0,8.7225341796875,0.8897867202758789,9.802948951721191,1
222.0,174.0,9.356449127197266,0.9259215593338013,10.105012893676758,1
230.0,174.0,9.412555694580078,0.9301795363426208,10.119073867797852,1
237.0,174.0,9.113861083984375,0.9425949454307556,9.668905258178711,1
333.0,174.0,8.524478912353516,0.8729863166809082,9.76473331451416,1
346.0,174.0,8.507166862487793,0.867201566696167,9.809906959533691,1
359.0,174.0,8.58080005645752,0.8769538998603821,9.784778594970703,1
362.0,174.0,8.76225471496582,0.8847865462303162,9.903241157531738,1
363.0,174.0,8.752357482910156,0.8861066699028015,9.877318382263184,1
366.0,174.0,8.738873481750488,0.8917376399040222,9.799825668334961,1
209.0,175.0,9.186041831970215,0.9437274932861328,9.733786582946777,1
212.0,175.0,9.152591705322266,0.9360595345497131,9.777788162231445,1
216.0,175.0,9.072845458984375,0.9311861991882324,9.74332046508789,1
230.0,175.0,9.424200057983398,0.9304710030555725,10.128418922424316,1
289.0,175.0,8.66895580291748,0.89530348777771,9.682701110839844,1
336.0,175.0,8.543856620788574,0.8743636608123779,9.771513938903809,1
338.0,175.0,8.619173049926758,0.8738707304000854,9.863212585449219,1
360.0,175.0,8.645200729370117,0.8831114172935486,9.78947925567627,1
361.0,175.0,8.624235153198242,0.8853899836540222,9.740606307983398,1
362.0,175.0,8.64024543762207,0.8871418833732605,9.739418029785156,1
363.0,175.0,8.652713775634766,0.8882899284362793,9.740866661071777,1
364.0,175.0,8.678088188171387,0.8930673599243164,9.717170715332031,1
224.0,176.0,9.436925888061523,0.9260669350624084,10.190327644348145,1
225.0,176.0,9.050679206848145,0.9266065359115601,9.76755428314209,1
232.0,176.0,9.414350509643555,0.9336566925048828,10.083311080932617,1
290.0,176.0,8.694670677185059,0.8940288424491882,9.725268363952637,1
300.0,176.0,8.753592491149902,0.8827081918716431,9.91674518585205,1
215.0,177.0,9.089585304260254,0.9338443279266357,9.733511924743652,1
217.0,177.0,9.299838066101074,0.9306879043579102,9.99243450164795,1
223.0,177.0,9.368209838867188,0.9268902540206909,10.10714054107666,1
228.0,177.0,8.97928524017334,0.9287787079811096,9.667840957641602,1
277.0,177.0,8.746055603027344,0.9448804259300232,9.256256103515625,1
288.0,177.0,8.72201156616211,0.8963044285774231,9.73108196258545,1
293.0,177.0,8.58393669128418,0.8893975615501404,9.651405334472656,1
307.0,177.0,8.770618438720703,0.8771864175796509,9.998579978942871,1
311.0,177.0,8.777688980102539,0.8747966289520264,10.033976554870605,1
334.0,177.0,8.52177619934082,0.8746951818466187,9.74256706237793,1
336.0,177.0,8.669612884521484,0.8765217065811157,9.8909273147583,1
225.0,178.0,9.055378913879395,0.9273117184638977,9.765193939208984,1
226.0,178.0,9.305610656738281,0.9279749393463135,10.027868270874023,1
227.0,178.0,8.907933235168457,0.928803563117981,9.590761184692383,1
230.0,178.0,8.950122833251953,0.9310799837112427,9.612625122070312,1
288.0,178.0,8.66909122467041,0.8962996006011963,9.672090530395508,1
325.0,178.0,8.759940147399902,0.8713458776473999,10.0533447265625,1
210.0,179.0,9.23747444152832,0.9422564506530762,9.803566932678223,1
214.0,179.0,9.106552124023438,0.9353477358818054,9.736006736755371,1
222.0,179.0,8.9013671875,0.9270775318145752,9.601534843444824,1
226.0,179.0,8.90179443359375,0.9283336997032166,9.58900260925293,1
228.0,179.0,8.956046104431152,0.9294939041137695,9.635400772094727,1
233.0,179.0,9.431665420532227,0.9358195662498474,10.078508377075195,1
235.0,179.0,9.42140007019043,0.9394038915634155,10.029126167297363,1
238.0,179.0,9.241935729980469,0.9446983337402344,9.782949447631836,1
282.0,179.0,8.79248046875,0.9079904556274414,9.683450698852539,1
331.0,179.0,8.736573219299316,0.8729803562164307,10.0077543258667,1
211.0,180.0,9.253690719604492,0.9398187398910522,9.846250534057617,1
213.0,180.0,9.15816593170166,0.9368897676467896,9.775073051452637,1
225.0,180.0,9.442407608032227,0.9277245402336121,10.17802906036377,1
227.0,180.0,9.375628471374512,0.9292855858802795,10.089071273803711,1
232.0,180.0,8.969234466552734,0.9335951805114746,9.607198715209961,1
238.0,180.0,9.132477760314941,0.9440387487411499,9.673837661743164,1
292.0,180.0,8.752262115478516,0.8895602226257324,9.83886432647705,1
219.0,181.0,8.936777114868164,0.9297295808792114,9.61223316192627,1
222.0,181.0,9.426897048950195,0.9278524518013,10.15990924835205,1
228.0,181.0,9.060447692871094,0.9295370578765869,9.747268676757812,1
235.0,181.0,9.430109024047852,0.9386805295944214,10.04613208770752,1
238.0,181.0,8.971610069274902,0.9443458318710327,9.500344276428223,1
293.0,181.0,8.583560943603516,0.8882766962051392,9.663161277770996,1
339.0,181.0,8.594869613647461,0.8784863948822021,9.78372573852539,1
222.0,182.0,9.395040512084961,0.9281010627746582,10.12286376953125,1
223.0,182.0,8.969245910644531,0.928126335144043,9.663820266723633,1
229.0,182.0,9.376021385192871,0.9301425218582153,10.080198287963867,1
238.0,182.0,9.243846893310547,0.9445023536682129,9.787002563476562,1
240.0,182.0,9.172234535217285,0.9483095407485962,9.672194480895996,1
291.0,182.0,8.833823204040527,0.8913070559501648,9.911088943481445,1
298.0,182.0,8.81077766418457,0.8837898373603821,9.969313621520996,1
327.0,182.0,8.497138977050781,0.8714843392372131,9.750191688537598,1
